"tick","Human Count","Zombie Count"
185884.0,1,3
185885.0,1,3
185886.0,1,3
185887.0,1,3
185888.0,1,3
185889.0,1,3
185890.0,1,3
185891.0,1,3
185892.0,1,3
185893.0,1,3
185894.0,1,3
185895.0,1,3
185896.0,1,3
185897.0,1,3
185898.0,1,3
185899.0,1,3
185900.0,1,3
185901.0,1,3
185902.0,1,3
185903.0,1,3
185904.0,1,3
185905.0,1,3
185906.0,1,3
185907.0,1,3
185908.0,1,3
185909.0,1,3
185910.0,1,3
185911.0,1,3
185912.0,1,3
185913.0,1,3
185914.0,1,3
185915.0,1,3
185916.0,1,3
185917.0,1,3
185918.0,1,3
185919.0,1,3
185920.0,1,3
185921.0,1,3
185922.0,1,3
185923.0,1,3
185924.0,1,3
185925.0,1,3
185926.0,1,3
185927.0,1,3
185928.0,1,3
185929.0,1,3
185930.0,1,3
185931.0,1,3
185932.0,1,3
185933.0,1,3
185934.0,1,3
185935.0,1,3
185936.0,1,3
185937.0,1,3
185938.0,1,3
185939.0,1,3
185940.0,1,3
185941.0,1,3
185942.0,1,3
185943.0,1,3
185944.0,1,3
185945.0,1,3
185946.0,1,3
185947.0,1,3
185948.0,1,3
185949.0,1,3
185950.0,1,3
185951.0,1,3
185952.0,1,3
185953.0,1,3
185954.0,1,3
185955.0,1,3
185956.0,1,3
185957.0,1,3
185958.0,1,3
185959.0,1,3
185960.0,1,3
185961.0,1,3
185962.0,1,3
185963.0,1,3
185964.0,1,3
185965.0,1,3
185966.0,1,3
185967.0,1,3
185968.0,1,3
185969.0,1,3
185970.0,1,3
185971.0,1,3
185972.0,1,3
185973.0,1,3
185974.0,1,3
185975.0,1,3
185976.0,1,3
185977.0,1,3
185978.0,1,3
185979.0,1,3
185980.0,1,3
185981.0,1,3
185982.0,1,3
185983.0,1,3
185984.0,1,3
185985.0,1,3
185986.0,1,3
185987.0,1,3
185988.0,1,3
185989.0,1,3
185990.0,1,3
185991.0,1,3
185992.0,1,3
185993.0,1,3
185994.0,1,3
185995.0,1,3
185996.0,1,3
185997.0,1,3
185998.0,1,3
185999.0,1,3
186000.0,1,3
186001.0,1,3
186002.0,1,3
186003.0,1,3
186004.0,1,3
186005.0,1,3
186006.0,1,3
186007.0,1,3
186008.0,1,3
186009.0,1,3
186010.0,1,3
186011.0,1,3
186012.0,1,3
186013.0,1,3
186014.0,1,3
186015.0,1,3
186016.0,1,3
186017.0,1,3
186018.0,1,3
186019.0,1,3
186020.0,1,3
186021.0,1,3
186022.0,1,3
186023.0,1,3
186024.0,1,3
186025.0,1,3
186026.0,1,3
186027.0,1,3
186028.0,1,3
186029.0,1,3
186030.0,1,3
186031.0,1,3
186032.0,1,3
186033.0,1,3
186034.0,1,3
186035.0,1,3
186036.0,1,3
186037.0,1,3
186038.0,1,3
186039.0,1,3
186040.0,1,3
186041.0,1,3
186042.0,1,3
186043.0,1,3
186044.0,1,3
186045.0,1,3
186046.0,1,3
186047.0,1,3
186048.0,1,3
186049.0,1,3
186050.0,1,3
186051.0,1,3
186052.0,1,3
186053.0,1,3
186054.0,1,3
186055.0,1,3
186056.0,1,3
186057.0,1,3
186058.0,1,3
186059.0,1,3
186060.0,1,3
186061.0,1,3
186062.0,1,3
186063.0,1,3
186064.0,1,3
186065.0,1,3
186066.0,1,3
186067.0,1,3
186068.0,1,3
186069.0,1,3
186070.0,1,3
186071.0,1,3
186072.0,1,3
186073.0,1,3
186074.0,1,3
186075.0,1,3
186076.0,1,3
186077.0,1,3
186078.0,1,3
186079.0,1,3
186080.0,1,3
186081.0,1,3
186082.0,1,3
186083.0,1,3
186084.0,1,3
186085.0,1,3
186086.0,1,3
186087.0,1,3
186088.0,1,3
186089.0,1,3
186090.0,1,3
186091.0,1,3
186092.0,1,3
186093.0,1,3
186094.0,1,3
186095.0,1,3
186096.0,1,3
186097.0,1,3
186098.0,1,3
186099.0,1,3
186100.0,1,3
186101.0,1,3
186102.0,1,3
186103.0,1,3
186104.0,1,3
186105.0,1,3
186106.0,1,3
186107.0,1,3
186108.0,1,3
186109.0,1,3
186110.0,1,3
186111.0,1,3
186112.0,1,3
186113.0,1,3
186114.0,1,3
186115.0,1,3
186116.0,1,3
186117.0,1,3
186118.0,1,3
186119.0,1,3
186120.0,1,3
186121.0,1,3
186122.0,1,3
186123.0,1,3
186124.0,1,3
186125.0,1,3
186126.0,1,3
186127.0,1,3
186128.0,1,3
186129.0,1,3
186130.0,1,3
186131.0,1,3
186132.0,1,3
186133.0,1,3
186134.0,1,3
186135.0,1,3
186136.0,1,3
186137.0,1,3
186138.0,1,3
186139.0,1,3
186140.0,1,3
186141.0,1,3
186142.0,1,3
186143.0,1,3
186144.0,1,3
186145.0,1,3
186146.0,1,3
186147.0,1,3
186148.0,1,3
186149.0,1,3
186150.0,1,3
186151.0,1,3
186152.0,1,3
186153.0,1,3
186154.0,1,3
186155.0,1,3
186156.0,1,3
186157.0,1,3
186158.0,1,3
186159.0,1,3
186160.0,1,3
186161.0,1,3
186162.0,1,3
186163.0,1,3
186164.0,1,3
186165.0,1,3
186166.0,1,3
186167.0,1,3
186168.0,1,3
186169.0,1,3
186170.0,1,3
186171.0,1,3
186172.0,1,3
186173.0,1,3
186174.0,1,3
186175.0,1,3
186176.0,1,3
186177.0,1,3
186178.0,1,3
186179.0,1,3
186180.0,1,3
186181.0,1,3
186182.0,1,3
186183.0,1,3
186184.0,1,3
186185.0,1,3
186186.0,1,3
186187.0,1,3
186188.0,1,3
186189.0,1,3
186190.0,1,3
186191.0,1,3
186192.0,1,3
186193.0,1,3
186194.0,1,3
186195.0,1,3
186196.0,1,3
186197.0,1,3
186198.0,1,3
186199.0,1,3
186200.0,1,3
186201.0,1,3
186202.0,1,3
186203.0,1,3
186204.0,1,3
186205.0,1,3
186206.0,1,3
186207.0,1,3
186208.0,1,3
186209.0,1,3
186210.0,1,3
186211.0,1,3
186212.0,1,3
186213.0,1,3
186214.0,1,3
186215.0,1,3
186216.0,1,3
186217.0,1,3
186218.0,1,3
186219.0,1,3
186220.0,1,3
186221.0,1,3
186222.0,1,3
186223.0,1,3
186224.0,1,3
186225.0,1,3
186226.0,1,3
186227.0,1,3
186228.0,1,3
186229.0,1,3
186230.0,1,3
186231.0,1,3
186232.0,1,3
186233.0,1,3
186234.0,1,3
186235.0,1,3
186236.0,1,3
186237.0,1,3
186238.0,1,3
186239.0,1,3
186240.0,1,3
186241.0,1,3
186242.0,1,3
186243.0,1,3
186244.0,1,3
186245.0,1,3
186246.0,1,3
186247.0,1,3
186248.0,1,3
186249.0,1,3
186250.0,1,3
186251.0,1,3
186252.0,1,3
186253.0,1,3
186254.0,1,3
186255.0,1,3
186256.0,1,3
186257.0,1,3
186258.0,1,3
186259.0,1,3
186260.0,1,3
186261.0,1,3
186262.0,1,3
186263.0,1,3
186264.0,1,3
186265.0,1,3
186266.0,1,3
186267.0,1,3
186268.0,1,3
186269.0,1,3
186270.0,1,3
186271.0,1,3
186272.0,1,3
186273.0,1,3
186274.0,1,3
186275.0,1,3
186276.0,1,3
186277.0,1,3
186278.0,1,3
186279.0,1,3
186280.0,1,3
186281.0,1,3
186282.0,1,3
186283.0,1,3
186284.0,1,3
186285.0,1,3
186286.0,1,3
186287.0,1,3
186288.0,1,3
186289.0,1,3
186290.0,1,3
186291.0,1,3
186292.0,1,3
186293.0,1,3
186294.0,1,3
186295.0,1,3
186296.0,1,3
186297.0,1,3
186298.0,1,3
186299.0,1,3
186300.0,1,3
186301.0,1,3
186302.0,1,3
186303.0,1,3
186304.0,1,3
186305.0,1,3
186306.0,1,3
186307.0,1,3
186308.0,1,3
186309.0,1,3
186310.0,1,3
186311.0,1,3
186312.0,1,3
186313.0,1,3
186314.0,1,3
186315.0,1,3
186316.0,1,3
186317.0,1,3
186318.0,1,3
186319.0,1,3
186320.0,1,3
186321.0,1,3
186322.0,1,3
186323.0,1,3
186324.0,1,3
186325.0,1,3
186326.0,1,3
186327.0,1,3
186328.0,1,3
186329.0,1,3
186330.0,1,3
186331.0,1,3
186332.0,1,3
186333.0,1,3
186334.0,1,3
186335.0,1,3
186336.0,1,3
186337.0,1,3
186338.0,1,3
186339.0,1,3
186340.0,1,3
186341.0,1,3
186342.0,1,3
186343.0,1,3
186344.0,1,3
186345.0,1,3
186346.0,1,3
186347.0,1,3
186348.0,1,3
186349.0,1,3
186350.0,1,3
186351.0,1,3
186352.0,1,3
186353.0,1,3
186354.0,1,3
186355.0,1,3
186356.0,1,3
186357.0,1,3
186358.0,1,3
186359.0,1,3
186360.0,1,3
186361.0,1,3
186362.0,1,3
186363.0,1,3
186364.0,1,3
186365.0,1,3
186366.0,1,3
186367.0,1,3
186368.0,1,3
186369.0,1,3
186370.0,1,3
186371.0,1,3
186372.0,1,3
186373.0,1,3
186374.0,1,3
186375.0,1,3
186376.0,1,3
186377.0,1,3
186378.0,1,3
186379.0,1,3
186380.0,1,3
186381.0,1,3
186382.0,1,3
186383.0,1,3
186384.0,1,3
186385.0,1,3
186386.0,1,3
186387.0,1,3
186388.0,1,3
186389.0,1,3
186390.0,1,3
186391.0,1,3
186392.0,1,3
186393.0,1,3
186394.0,1,3
186395.0,1,3
186396.0,1,3
186397.0,1,3
186398.0,1,3
186399.0,1,3
186400.0,1,3
186401.0,1,3
186402.0,1,3
186403.0,1,3
186404.0,1,3
186405.0,1,3
186406.0,1,3
186407.0,1,3
186408.0,1,3
186409.0,1,3
186410.0,1,3
186411.0,1,3
186412.0,1,3
186413.0,1,3
186414.0,1,3
186415.0,1,3
186416.0,1,3
186417.0,1,3
186418.0,1,3
186419.0,1,3
186420.0,1,3
186421.0,1,3
186422.0,1,3
186423.0,1,3
186424.0,1,3
186425.0,1,3
186426.0,1,3
186427.0,1,3
186428.0,1,3
186429.0,1,3
186430.0,1,3
186431.0,1,3
186432.0,1,3
186433.0,1,3
186434.0,1,3
186435.0,1,3
186436.0,1,3
186437.0,1,3
186438.0,1,3
186439.0,1,3
186440.0,1,3
186441.0,1,3
186442.0,1,3
186443.0,1,3
186444.0,1,3
186445.0,1,3
186446.0,1,3
186447.0,1,3
186448.0,1,3
186449.0,1,3
186450.0,1,3
186451.0,1,3
186452.0,1,3
186453.0,1,3
186454.0,1,3
186455.0,1,3
186456.0,1,3
186457.0,1,3
186458.0,1,3
186459.0,1,3
186460.0,1,3
186461.0,1,3
186462.0,1,3
186463.0,1,3
186464.0,1,3
186465.0,1,3
186466.0,1,3
186467.0,1,3
186468.0,1,3
186469.0,1,3
186470.0,1,3
186471.0,1,3
186472.0,1,3
186473.0,1,3
186474.0,1,3
186475.0,1,3
186476.0,1,3
186477.0,1,3
186478.0,1,3
186479.0,1,3
186480.0,1,3
186481.0,1,3
186482.0,1,3
186483.0,1,3
186484.0,1,3
186485.0,1,3
186486.0,1,3
186487.0,1,3
186488.0,1,3
186489.0,1,3
186490.0,1,3
186491.0,1,3
186492.0,1,3
186493.0,1,3
186494.0,1,3
186495.0,1,3
186496.0,1,3
186497.0,1,3
186498.0,1,3
186499.0,1,3
186500.0,1,3
186501.0,1,3
186502.0,1,3
186503.0,1,3
186504.0,1,3
186505.0,1,3
186506.0,1,3
186507.0,1,3
186508.0,1,3
186509.0,1,3
186510.0,1,3
186511.0,1,3
186512.0,1,3
186513.0,1,3
186514.0,1,3
186515.0,1,3
186516.0,1,3
186517.0,1,3
186518.0,1,3
186519.0,1,3
186520.0,1,3
186521.0,1,3
186522.0,1,3
186523.0,1,3
186524.0,1,3
186525.0,1,3
186526.0,1,3
186527.0,1,3
186528.0,1,3
186529.0,1,3
186530.0,1,3
186531.0,1,3
186532.0,1,3
186533.0,1,3
186534.0,1,3
186535.0,1,3
186536.0,1,3
186537.0,1,3
186538.0,1,3
186539.0,1,3
186540.0,1,3
186541.0,1,3
186542.0,1,3
186543.0,1,3
186544.0,1,3
186545.0,1,3
186546.0,1,3
186547.0,1,3
186548.0,1,3
186549.0,1,3
186550.0,1,3
186551.0,1,3
186552.0,1,3
186553.0,1,3
186554.0,1,3
186555.0,1,3
186556.0,1,3
186557.0,1,3
186558.0,1,3
186559.0,1,3
186560.0,1,3
186561.0,1,3
186562.0,1,3
186563.0,1,3
186564.0,1,3
186565.0,1,3
186566.0,1,3
186567.0,1,3
186568.0,1,3
186569.0,1,3
186570.0,1,3
186571.0,1,3
186572.0,1,3
186573.0,1,3
186574.0,1,3
186575.0,1,3
186576.0,1,3
186577.0,1,3
186578.0,1,3
186579.0,1,3
186580.0,1,3
186581.0,1,3
186582.0,1,3
186583.0,1,3
186584.0,1,3
186585.0,1,3
186586.0,1,3
186587.0,1,3
186588.0,1,3
186589.0,1,3
186590.0,1,3
186591.0,1,3
186592.0,1,3
186593.0,1,3
186594.0,1,3
186595.0,1,3
186596.0,1,3
186597.0,1,3
186598.0,1,3
186599.0,1,3
186600.0,1,3
186601.0,1,3
186602.0,1,3
186603.0,1,3
186604.0,1,3
186605.0,1,3
186606.0,1,3
186607.0,1,3
186608.0,1,3
186609.0,1,3
186610.0,1,3
186611.0,1,3
186612.0,1,3
186613.0,1,3
186614.0,1,3
186615.0,1,3
186616.0,1,3
186617.0,1,3
186618.0,1,3
186619.0,1,3
186620.0,1,3
186621.0,1,3
186622.0,1,3
186623.0,1,3
186624.0,1,3
186625.0,1,3
186626.0,1,3
186627.0,1,3
186628.0,1,3
186629.0,1,3
186630.0,1,3
186631.0,1,3
186632.0,1,3
186633.0,1,3
186634.0,1,3
186635.0,1,3
186636.0,1,3
186637.0,1,3
186638.0,1,3
186639.0,1,3
186640.0,1,3
186641.0,1,3
186642.0,1,3
186643.0,1,3
186644.0,1,3
186645.0,1,3
186646.0,1,3
186647.0,1,3
186648.0,1,3
186649.0,1,3
186650.0,1,3
186651.0,1,3
186652.0,1,3
186653.0,1,3
186654.0,1,3
186655.0,1,3
186656.0,1,3
186657.0,1,3
186658.0,1,3
186659.0,1,3
186660.0,1,3
186661.0,1,3
186662.0,1,3
186663.0,1,3
186664.0,1,3
186665.0,1,3
186666.0,1,3
186667.0,1,3
186668.0,1,3
186669.0,1,3
186670.0,1,3
186671.0,1,3
186672.0,1,3
186673.0,1,3
186674.0,1,3
186675.0,1,3
186676.0,1,3
186677.0,1,3
186678.0,1,3
186679.0,1,3
186680.0,1,3
186681.0,1,3
186682.0,1,3
186683.0,1,3
186684.0,1,3
186685.0,1,3
186686.0,1,3
186687.0,1,3
186688.0,1,3
186689.0,1,3
186690.0,1,3
186691.0,1,3
186692.0,1,3
186693.0,1,3
186694.0,1,3
186695.0,1,3
186696.0,1,3
186697.0,1,3
186698.0,1,3
186699.0,1,3
186700.0,1,3
186701.0,1,3
186702.0,1,3
186703.0,1,3
186704.0,1,3
186705.0,1,3
186706.0,1,3
186707.0,1,3
186708.0,1,3
186709.0,1,3
186710.0,1,3
186711.0,1,3
186712.0,1,3
186713.0,1,3
186714.0,1,3
186715.0,1,3
186716.0,1,3
186717.0,1,3
186718.0,1,3
186719.0,1,3
186720.0,1,3
186721.0,1,3
186722.0,1,3
186723.0,1,3
186724.0,1,3
186725.0,1,3
186726.0,1,3
186727.0,1,3
186728.0,1,3
186729.0,1,3
186730.0,1,3
186731.0,1,3
186732.0,1,3
186733.0,1,3
186734.0,1,3
186735.0,1,3
186736.0,1,3
186737.0,1,3
186738.0,1,3
186739.0,1,3
186740.0,1,3
186741.0,1,3
186742.0,1,3
186743.0,1,3
186744.0,1,3
186745.0,1,3
186746.0,1,3
186747.0,1,3
186748.0,1,3
186749.0,1,3
186750.0,1,3
186751.0,1,3
186752.0,1,3
186753.0,1,3
186754.0,1,3
186755.0,1,3
186756.0,1,3
186757.0,1,3
186758.0,1,3
186759.0,1,3
186760.0,1,3
186761.0,1,3
186762.0,1,3
186763.0,1,3
186764.0,1,3
186765.0,1,3
186766.0,1,3
186767.0,1,3
186768.0,1,3
186769.0,1,3
186770.0,1,3
186771.0,1,3
186772.0,1,3
186773.0,1,3
186774.0,1,3
186775.0,1,3
186776.0,1,3
186777.0,1,3
186778.0,1,3
186779.0,1,3
186780.0,1,3
186781.0,1,3
186782.0,1,3
186783.0,1,3
186784.0,1,3
186785.0,1,3
186786.0,1,3
186787.0,1,3
186788.0,1,3
186789.0,1,3
186790.0,1,3
186791.0,1,3
186792.0,1,3
186793.0,1,3
186794.0,1,3
186795.0,1,3
186796.0,1,3
186797.0,1,3
186798.0,1,3
186799.0,1,3
186800.0,1,3
186801.0,1,3
186802.0,1,3
186803.0,1,3
186804.0,1,3
186805.0,1,3
186806.0,1,3
186807.0,1,3
186808.0,1,3
186809.0,1,3
186810.0,1,3
186811.0,1,3
186812.0,1,3
186813.0,1,3
186814.0,1,3
186815.0,1,3
186816.0,1,3
186817.0,1,3
186818.0,1,3
186819.0,1,3
186820.0,1,3
186821.0,1,3
186822.0,1,3
186823.0,1,3
186824.0,1,3
186825.0,1,3
186826.0,1,3
186827.0,1,3
186828.0,1,3
186829.0,1,3
186830.0,1,3
186831.0,1,3
186832.0,1,3
186833.0,1,3
186834.0,1,3
186835.0,1,3
186836.0,1,3
186837.0,1,3
186838.0,1,3
186839.0,1,3
186840.0,1,3
186841.0,1,3
186842.0,1,3
186843.0,1,3
186844.0,1,3
186845.0,1,3
186846.0,1,3
186847.0,1,3
186848.0,1,3
186849.0,1,3
186850.0,1,3
186851.0,1,3
186852.0,1,3
186853.0,1,3
186854.0,1,3
186855.0,1,3
186856.0,1,3
186857.0,1,3
186858.0,1,3
186859.0,1,3
186860.0,1,3
186861.0,1,3
186862.0,1,3
186863.0,1,3
186864.0,1,3
186865.0,1,3
186866.0,1,3
186867.0,1,3
186868.0,1,3
186869.0,1,3
186870.0,1,3
186871.0,1,3
186872.0,1,3
186873.0,1,3
186874.0,1,3
186875.0,1,3
186876.0,1,3
186877.0,1,3
186878.0,1,3
186879.0,1,3
186880.0,1,3
186881.0,1,3
186882.0,1,3
186883.0,1,3
186884.0,1,3
186885.0,1,3
186886.0,1,3
186887.0,1,3
186888.0,1,3
186889.0,1,3
186890.0,1,3
186891.0,1,3
186892.0,1,3
186893.0,1,3
186894.0,1,3
186895.0,1,3
186896.0,1,3
186897.0,1,3
186898.0,1,3
186899.0,1,3
186900.0,1,3
186901.0,1,3
186902.0,1,3
186903.0,1,3
186904.0,1,3
186905.0,1,3
186906.0,1,3
186907.0,1,3
186908.0,1,3
186909.0,1,3
186910.0,1,3
186911.0,1,3
186912.0,1,3
186913.0,1,3
186914.0,1,3
186915.0,1,3
186916.0,1,3
186917.0,1,3
186918.0,1,3
186919.0,1,3
186920.0,1,3
186921.0,1,3
186922.0,1,3
186923.0,1,3
186924.0,1,3
186925.0,1,3
186926.0,1,3
186927.0,1,3
186928.0,1,3
186929.0,1,3
186930.0,1,3
186931.0,1,3
186932.0,1,3
186933.0,1,3
186934.0,1,3
186935.0,1,3
186936.0,1,3
186937.0,1,3
186938.0,1,3
186939.0,1,3
186940.0,1,3
186941.0,1,3
186942.0,1,3
186943.0,1,3
186944.0,1,3
186945.0,1,3
186946.0,1,3
186947.0,1,3
186948.0,1,3
186949.0,1,3
186950.0,1,3
186951.0,1,3
186952.0,1,3
186953.0,1,3
186954.0,1,3
186955.0,1,3
186956.0,1,3
186957.0,1,3
186958.0,1,3
186959.0,1,3
186960.0,1,3
186961.0,1,3
186962.0,1,3
186963.0,1,3
186964.0,1,3
186965.0,1,3
186966.0,1,3
186967.0,1,3
186968.0,1,3
186969.0,1,3
186970.0,1,3
186971.0,1,3
186972.0,1,3
186973.0,1,3
186974.0,1,3
186975.0,1,3
186976.0,1,3
186977.0,1,3
186978.0,1,3
186979.0,1,3
186980.0,1,3
186981.0,1,3
186982.0,1,3
186983.0,1,3
186984.0,1,3
186985.0,1,3
186986.0,1,3
186987.0,1,3
186988.0,1,3
186989.0,1,3
186990.0,1,3
186991.0,1,3
186992.0,1,3
186993.0,1,3
186994.0,1,3
186995.0,1,3
186996.0,1,3
186997.0,1,3
186998.0,1,3
186999.0,1,3
187000.0,1,3
187001.0,1,3
187002.0,1,3
187003.0,1,3
187004.0,1,3
187005.0,1,3
187006.0,1,3
187007.0,1,3
187008.0,1,3
187009.0,1,3
187010.0,1,3
187011.0,1,3
187012.0,1,3
187013.0,1,3
187014.0,1,3
187015.0,1,3
187016.0,1,3
187017.0,1,3
187018.0,1,3
187019.0,1,3
187020.0,1,3
187021.0,1,3
187022.0,1,3
187023.0,1,3
187024.0,1,3
187025.0,1,3
187026.0,1,3
187027.0,1,3
187028.0,1,3
187029.0,1,3
187030.0,1,3
187031.0,1,3
187032.0,1,3
187033.0,1,3
187034.0,1,3
187035.0,1,3
187036.0,1,3
187037.0,1,3
187038.0,1,3
187039.0,1,3
187040.0,1,3
187041.0,1,3
187042.0,1,3
187043.0,1,3
187044.0,1,3
187045.0,1,3
187046.0,1,3
187047.0,1,3
187048.0,1,3
187049.0,1,3
187050.0,1,3
187051.0,1,3
187052.0,1,3
187053.0,1,3
187054.0,1,3
187055.0,1,3
187056.0,1,3
187057.0,1,3
187058.0,1,3
187059.0,1,3
187060.0,1,3
187061.0,1,3
187062.0,1,3
187063.0,1,3
187064.0,1,3
187065.0,1,3
187066.0,1,3
187067.0,1,3
187068.0,1,3
187069.0,1,3
187070.0,1,3
187071.0,1,3
187072.0,1,3
187073.0,1,3
187074.0,1,3
187075.0,1,3
187076.0,1,3
187077.0,1,3
187078.0,1,3
187079.0,1,3
187080.0,1,3
187081.0,1,3
187082.0,1,3
187083.0,1,3
187084.0,1,3
187085.0,1,3
187086.0,1,3
187087.0,1,3
187088.0,1,3
187089.0,1,3
187090.0,1,3
187091.0,1,3
187092.0,1,3
187093.0,1,3
187094.0,1,3
187095.0,1,3
187096.0,1,3
187097.0,1,3
187098.0,1,3
187099.0,1,3
187100.0,1,3
187101.0,1,3
187102.0,1,3
187103.0,1,3
187104.0,1,3
187105.0,1,3
187106.0,1,3
187107.0,1,3
187108.0,1,3
187109.0,1,3
187110.0,1,3
187111.0,1,3
187112.0,1,3
187113.0,1,3
187114.0,1,3
187115.0,1,3
187116.0,1,3
187117.0,1,3
187118.0,1,3
187119.0,1,3
187120.0,1,3
187121.0,1,3
187122.0,1,3
187123.0,1,3
187124.0,1,3
187125.0,1,3
187126.0,1,3
187127.0,1,3
187128.0,1,3
187129.0,1,3
187130.0,1,3
187131.0,1,3
187132.0,1,3
187133.0,1,3
187134.0,1,3
187135.0,1,3
187136.0,1,3
187137.0,1,3
187138.0,1,3
187139.0,1,3
187140.0,1,3
187141.0,1,3
187142.0,1,3
187143.0,1,3
187144.0,1,3
187145.0,1,3
187146.0,1,3
187147.0,1,3
187148.0,1,3
187149.0,1,3
187150.0,1,3
187151.0,1,3
187152.0,1,3
187153.0,1,3
187154.0,1,3
187155.0,1,3
187156.0,1,3
187157.0,1,3
187158.0,1,3
187159.0,1,3
187160.0,1,3
187161.0,1,3
187162.0,1,3
187163.0,1,3
187164.0,1,3
187165.0,1,3
187166.0,1,3
187167.0,1,3
187168.0,1,3
187169.0,1,3
187170.0,1,3
187171.0,1,3
187172.0,1,3
187173.0,1,3
187174.0,1,3
187175.0,1,3
187176.0,1,3
187177.0,1,3
187178.0,1,3
187179.0,1,3
187180.0,1,3
187181.0,1,3
187182.0,1,3
187183.0,1,3
187184.0,1,3
187185.0,1,3
187186.0,1,3
187187.0,1,3
187188.0,1,3
187189.0,1,3
187190.0,1,3
187191.0,1,3
187192.0,1,3
187193.0,1,3
187194.0,1,3
187195.0,1,3
187196.0,1,3
187197.0,1,3
187198.0,1,3
187199.0,1,3
187200.0,1,3
187201.0,1,3
187202.0,1,3
187203.0,1,3
187204.0,1,3
187205.0,1,3
187206.0,1,3
187207.0,1,3
187208.0,1,3
187209.0,1,3
187210.0,1,3
187211.0,1,3
187212.0,1,3
187213.0,1,3
187214.0,1,3
187215.0,1,3
187216.0,1,3
187217.0,1,3
187218.0,1,3
187219.0,1,3
187220.0,1,3
187221.0,1,3
187222.0,1,3
187223.0,1,3
187224.0,1,3
187225.0,1,3
187226.0,1,3
187227.0,1,3
187228.0,1,3
187229.0,1,3
187230.0,1,3
187231.0,1,3
187232.0,1,3
187233.0,1,3
187234.0,1,3
187235.0,1,3
187236.0,1,3
187237.0,1,3
187238.0,1,3
187239.0,1,3
187240.0,1,3
187241.0,1,3
187242.0,1,3
187243.0,1,3
187244.0,1,3
187245.0,1,3
187246.0,1,3
187247.0,1,3
187248.0,1,3
187249.0,1,3
187250.0,1,3
187251.0,1,3
187252.0,1,3
187253.0,1,3
187254.0,1,3
187255.0,1,3
187256.0,1,3
187257.0,1,3
187258.0,1,3
187259.0,1,3
187260.0,1,3
187261.0,1,3
187262.0,1,3
187263.0,1,3
187264.0,1,3
187265.0,1,3
187266.0,1,3
187267.0,1,3
187268.0,1,3
187269.0,1,3
187270.0,1,3
187271.0,1,3
187272.0,1,3
187273.0,1,3
187274.0,1,3
187275.0,1,3
187276.0,1,3
187277.0,1,3
187278.0,1,3
187279.0,1,3
187280.0,1,3
187281.0,1,3
187282.0,1,3
187283.0,1,3
187284.0,1,3
187285.0,1,3
187286.0,1,3
187287.0,1,3
187288.0,1,3
187289.0,1,3
187290.0,1,3
187291.0,1,3
187292.0,1,3
187293.0,1,3
187294.0,1,3
187295.0,1,3
187296.0,1,3
187297.0,1,3
187298.0,1,3
187299.0,1,3
187300.0,1,3
187301.0,1,3
187302.0,1,3
187303.0,1,3
187304.0,1,3
187305.0,1,3
187306.0,1,3
187307.0,1,3
187308.0,1,3
187309.0,1,3
187310.0,1,3
187311.0,1,3
187312.0,1,3
187313.0,1,3
187314.0,1,3
187315.0,1,3
187316.0,1,3
187317.0,1,3
187318.0,1,3
187319.0,1,3
187320.0,1,3
187321.0,1,3
187322.0,1,3
187323.0,1,3
187324.0,1,3
187325.0,1,3
187326.0,1,3
187327.0,1,3
187328.0,1,3
187329.0,1,3
187330.0,1,3
187331.0,1,3
187332.0,1,3
187333.0,1,3
187334.0,1,3
187335.0,1,3
187336.0,1,3
187337.0,1,3
187338.0,1,3
187339.0,1,3
187340.0,1,3
187341.0,1,3
187342.0,1,3
187343.0,1,3
187344.0,1,3
187345.0,1,3
187346.0,1,3
187347.0,1,3
187348.0,1,3
187349.0,1,3
187350.0,1,3
187351.0,1,3
187352.0,1,3
187353.0,1,3
187354.0,1,3
187355.0,1,3
187356.0,1,3
187357.0,1,3
187358.0,1,3
187359.0,1,3
187360.0,1,3
187361.0,1,3
187362.0,1,3
187363.0,1,3
187364.0,1,3
187365.0,1,3
187366.0,1,3
187367.0,1,3
187368.0,1,3
187369.0,1,3
187370.0,1,3
187371.0,1,3
187372.0,1,3
187373.0,1,3
187374.0,1,3
187375.0,1,3
187376.0,1,3
187377.0,1,3
187378.0,1,3
187379.0,1,3
187380.0,1,3
187381.0,1,3
187382.0,1,3
187383.0,1,3
187384.0,1,3
187385.0,1,3
187386.0,1,3
187387.0,1,3
187388.0,1,3
187389.0,1,3
187390.0,1,3
187391.0,1,3
187392.0,1,3
187393.0,1,3
187394.0,1,3
187395.0,1,3
187396.0,1,3
187397.0,1,3
187398.0,1,3
187399.0,1,3
187400.0,1,3
187401.0,1,3
187402.0,1,3
187403.0,1,3
187404.0,1,3
187405.0,1,3
187406.0,1,3
187407.0,1,3
187408.0,1,3
187409.0,1,3
187410.0,1,3
187411.0,1,3
187412.0,1,3
187413.0,1,3
187414.0,1,3
187415.0,1,3
187416.0,1,3
187417.0,1,3
187418.0,1,3
187419.0,1,3
187420.0,1,3
187421.0,1,3
187422.0,1,3
187423.0,1,3
187424.0,1,3
187425.0,1,3
187426.0,1,3
187427.0,1,3
187428.0,1,3
187429.0,1,3
187430.0,1,3
187431.0,1,3
187432.0,1,3
187433.0,1,3
187434.0,1,3
187435.0,1,3
187436.0,1,3
